Synced TS,Perpendicular,Parallel,Tangential,TotalSquared
1815418.7297,-0.007460456566588008,-0.012910878716826241,-0.006289707665365718,2.619096239383032e-4
1815450.779,-0.00455676064448121,-0.007610452930108828,-0.004266165086788284,9.688322592022613e-5
1815482.8171,-3.028075465490957e-4,-0.002945363108303159,-0.0018251444004232095,1.2098008332396527e-5
1815514.8547,0.0018102899671932138,-0.0010632079969010151,-0.0018102899671932138,7.684710775315083e-6
1815553.837,0.0030463276151758687,-3.8051026401902027e-4,-0.0030463276151758687,1.8705011938990017e-5
1815590.8963,0.004931915779898809,-1.0807284571460519e-4,-0.0026078487021252775,3.113634785317222e-5
1815627.9537,0.005682323291260062,-2.743414225291206e-4,-0.0038001206245916524,4.680497796395873e-5
1815659.4528,0.0065138202305522344,0.002511036651773066,-0.0050167690444602765,7.390313070795413e-5
1815691.4482,0.006721604676976171,0.004776502581019493,-0.005854354426722813,1.0226841209372281e-4
1815724.0583,0.0066308629109463795,0.006163885629712739,-0.005429429360032075,1.1144053217552181e-4
1815756.1048,0.006065283975652853,0.00621388983787098,-0.004704437143784616,9.753182546232787e-5
1815794.1101,0.005632365369828255,0.006199773071918051,-0.0031945064612300196,8.03655973333611e-5
1815831.1312,0.004171446411477853,0.003549009996976222,-0.001489328188891229,3.221453557669465e-5
1815868.1113,0.00215504186524192,5.555485231297141e-4,0.00157600300423197,7.4366250718451755e-6
1815899.1989,0.0017826854654159371,-0.002427730994448232,0.0017826854654159371,1.2249812718615074e-5
1815904.7909,-3.4785685686284105e-05,-0.002368360182926982,0.0017435196500749598,8.650200770200104e-6
1815964.2646,-0.004153161320106191,-0.00538161837755727,0.0036010609986194034,5.917820562826612e-5
1815996.2651,-0.005960462139675979,-0.007879089062449062,0.005373201379863466,1.2647844644108185e-4
1816004.7773,-0.00711000093823738,-0.007756836536938267,0.004450789038201484,1.3053014946509136e-4
1816066.3552,-0.0074578709319726814,-0.0075163476670505195,0.0034349441525839955,1.2391416242130983e-4
1816103.3681,-0.005997740492880727,-0.005405929120195439,0.0012445774432678592,6.674593368480934e-5
1816138.7905,-0.004637139402371191,-0.0029906234258956356,-4.1864579919430756e-4,3.062215461772224e-5
1816171.7135,-0.0029712772107830287,-9.491854332365306e-4,-0.0026366014048561613,1.668110821807648e-5
1816202.4877,-0.003926274814767127,-9.351916001176497e-4,-0.003926274814767127,3.1705851171079876e-5
1816234.5288,-0.005140414596848467,3.7025054019438133e-4,-0.005455270001790472,5.632091848244203e-5
1816266.5522,-0.004783867292994898,0.0011807810446925189,-0.007541472872731101,8.115344324263057e-5
1816297.6028,-0.00503088380987338,0.0019744161925877796,-0.008908336313788685,1.085665670895651e-4
1816328.5619,-0.006704579001878462,0.00199529451963229,-0.009057965728626593,1.3097932295347812e-4
1816360.6569,-0.008461701883830422,0.0021832410154789617,-0.009005361446741003,1.5746347488893817e-4
1816399.6739,-0.008196262760073956,0.004709313200492716,-0.008900761089605821,1.685799020267511e-4
1816404.7888,-0.009044688978021931,0.007420395011777344,-0.00779252200117648,1.9759205997878096e-4
1816471.7303,-0.008531781279337396,0.01150661117843018,-0.007603282532482169,2.630032978787749e-4
1816504.7794,-0.007474465518238754,0.015566546066056794,-0.008345142709367377,3.678263980497159e-4
1816538.7936,-0.006327749039859814,0.017080301132035233,-0.008171856327814595,3.9855633051489426e-4
1816571.7153,-0.008952366185120407,0.009156941802673794,-0.008297202962960859,2.3283802049860853e-4
1816604.7881,-0.012217117311638588,7.801337023923632e-4,-0.007434857373934754,2.051436681706997e-4
1816638.7846,-0.015356599407376624,9.261181843780911e-4,-0.006746243107984402,2.821946363221029e-4
1816671.724,-0.01652602139370724,-0.008703218211371844,-0.005010159470675844,3.7395708826162675e-4
1816704.7805,-0.019377599443608833,-0.013559713392731525,-0.004981326000387632,5.841707962121099e-4
1816738.7873,-0.018859576895558144,-0.012935543806137829,-0.005164882774428137,5.496879483135658e-4
1816771.7131,-0.01741076563494995,-0.011249208516821829,-0.005728414369706276,4.624941834411482e-4
1816804.7803,-0.013773363568782882,-0.008389683243396104,-0.005891680526604161,2.948042283499636e-4
1816838.7955,-0.012363758607956835,-0.007083402842150762,-0.006265151030235483,2.4228924017167695e-4
1816871.7102,-0.008877890603084517,-0.005905182681525198,-0.004733963698135735,1.3609853635778848e-4
1816904.7788,-0.008550256169029043,-0.0024002303048857375,-0.001911682116298549,8.25225145862868e-5
1816971.7236,-0.007749486441679402,-0.0028525810733856186,9.498622965184765e-4,6.909399727235808e-5
1817004.7875,-0.009702517830433802,-0.0029124458467247438,0.002612798110560387,1.09447907026538e-4
1817038.7864,-0.009609181133897717,-0.006780854439957759,0.00393249507643539,1.5378086652613926e-4
1817104.7767,-0.006968533611174879,-0.007066070376096052,0.004544066816258985,1.1913835448064226e-4
1817138.7863,-0.004280517484100264,-0.008096935108936438,0.004183743951046509,1.0138690153793383e-4
1817171.7074,-0.001728338892360354,-0.004783503954545369,0.0015480432330076625,2.826550326125741e-5
1817204.7784,6.335982551822749e-4,-0.003936501714852926,0.0031633215106782295,2.590409547992965e-5
1817238.7828,6.966063348624366e-4,-0.0010840257673249956,0.0036375533795691443,1.4892166839209925e-5
1817271.726,8.591922561213003e-4,-2.1223552251207827e-4,0.004002495017103888,1.6803221611936235e-5
1817304.7768,0.0013103236512650267,-5.800639142644067e-5,0.004391397824137896,2.1004687662353876e-5
1817338.786,0.0012309803686382475,8.60269482212425e-4,0.0039000395710560953,1.74656849058022e-5
1817371.7156,4.719516285147012e-4,0.0015153217811214306,0.003113252104439999,1.2211277105798786e-5
1817404.7851,1.0477153956088401e-4,0.0016826914681541474,0.0020070582937653184,6.870710647072869e-6
1817438.7928,0.0010365096210797698,0.002425732643534012,7.444932706908145e-4,7.51280128260134e-6
1817504.7943,9.816136852293434e-4,0.004925953521448708,4.003011431253007e-4,2.5388824527689887e-5
1817538.7876,0.0017045769734217967,0.006815775939993001,-1.3324866536709409e-4,4.9378139529329396e-5
1817571.7153,0.0010669751512608538,0.006344854763238412,-0.001013350780228905,4.242249774378782e-5
1817604.7858,2.1729315731435498e-4,0.0035130863530212974,-2.1729315731435498e-4,1.2436208356215764e-5
1817638.7884,-3.10409976819984e-4,1.9148010141564607e-5,-3.10409976819984e-4,1.9307535371114746e-7
1817671.7203,-0.003982861683554111,-7.136904508733175e-4,-2.6589428365623264e-4,1.6443241020072303e-5
1817704.7777,-0.006355668678469384,-0.005382786448674873,4.900872768109042e-6,6.93689383210685e-5
1817738.7938,-0.00790374519965561,-0.008150207658636941,1.4115192220012264e-4,1.2891499692512412e-4
1817771.7201,-0.007803112684314452,-0.008339182183875938,1.985120389635048e-4,1.3046993408959642e-4
1817804.7864,-0.006880541891171871,-0.005390591836138109,-4.865154551844794e-5,7.640270403289115e-5
