Synced TS,Perpendicular,Parallel,Tangential,TotalSquared
1196644.7571,-0.01826904274826917,0.011058589153319262,-0.005315810216499829,4.843081552578408e-4
1196680.774,-0.02270765085796847,0.01038449127366044,-0.006085219408993012,6.605049617557112e-4
1196712.2445,-0.027407278980912844,0.008458564172614133,-0.008326715407240904,8.920404384730014e-4
1196740.8489,-0.031202506024564747,0.008325432018050916,-0.008873473609890206,0.0011216477344056046
1196773.8421,-0.03255093649856537,0.008564534638033219,-0.009391377225894696,0.0012211126866987598
1196806.9121,-0.03161444858848305,0.008852407564967354,-0.008215853386380919,0.001145338726116636
1196837.9434,-0.02931190804489739,0.008921496960565389,-0.007432645354947417,9.94025278222319e-4
1196872.9638,-0.02659115346140344,0.009039505508719363,-0.005636793528509088,8.205755435331177e-4
1196904.9652,-0.024554902632071267,0.007357883389905369,-0.0044994262717482445,6.77326528024844e-4
1196945.0793,-0.02274949290231756,0.006335769798324842,-0.0035066394228866985,5.699779262921056e-4
1196979.0699,-0.022539849137837242,0.004708324552713221,-0.003340538885394125,5.413723192949747e-4
1197016.091,-0.023752909215203365,0.002021572732849695,-0.002616342648406699,5.751327013537661e-4
1197046.1031,-0.024177342916452876,-5.973227772486898e-4,-0.0017167120912353999,5.878478054041681e-4
1197074.2028,-0.024450599244915355,-0.0019857186519360286,-5.920085827325911e-4,6.02125356162131e-4
1197107.1734,-0.024007742634923813,-0.002820203552087428,-1.0889710436117785e-4,5.843371130792833e-4
1197139.2037,-0.02254858698254468,-0.0034634956461113437,-2.4222538167993982e-4,5.204932501355455e-4
1197171.2332,-0.020315902307923794,-0.004235728351159871,-9.82020809381777e-4,4.3164164611998176e-4
1197204.2929,-0.02074905836470844,-0.005805794302071787,-0.0018970259763438947,4.6782937805497004e-4
1197243.6826,-0.021243921741276504,-0.007742128844870186,-0.0024790473536961902,5.173904457819197e-4
1197279.2975,-0.022344871423109244,-0.009589429093263862,-0.002578400681102107,5.978985793223273e-4
1197315.3374,-0.022340869882405287,-0.010898909906381007,-0.0014059533990356862,6.198774092102336e-4
1197343.9005,-0.023171034259367247,-0.011285591504265134,-5.407665335068236e-4,6.645538326936729e-4
1197375.8906,-0.02103467740905504,-0.01043162721233352,3.39117235413541e-4,5.513915004994622e-4
1197405.4576,-0.016721038954424953,-0.008170542915531232,4.420754756529772e-4,3.465463459761081e-4
1197440.9698,-0.011881768280862274,-0.006250355651475761,0.0013881424450201728,1.821703026977064e-4
1197472.5721,-0.006653654524549258,-0.0043307696738505465,0.0026467367079642235,7.003189970128367e-5
1197504.628,-0.003583285005666086,-0.002142237806165641,0.0023761769766718556,2.307533127446218e-5
1197537.5851,-0.0014732172129321756,-1.0755600182079782e-4,0.0014205078139312203,4.199779699446977e-6
1197578.5777,8.333787192225076e-4,-0.0012469035288837527,0.0031302046354370707,1.2047469559707428e-5
1197611.647,0.0026905469011273262,-0.0020890298281341655,0.003297071981732001,2.2473771902722303e-5
1197641.6806,0.0034330825420552675,-0.0031373884855791278,0.0043347865462448985,4.041963665151492e-5
1197676.6839,0.00527576823910514,-0.005185395909404612,0.0046017437742519795,7.58981070138875e-5
1197712.7296,0.007558311646217086,-0.006821104570278879,0.005400156564615429,1.3281723342237935e-4
1197741.791,0.011056905994391611,-0.007920171136482372,0.00703975056743425,2.3454236905167243e-4
1197772.8431,0.013473132591943694,-0.008579924557361479,0.008111173832134146,3.209315481852077e-4
1197804.902,0.014929199210429376,-0.009259827397700907,0.008126026414429697,3.7465769778790664e-4
1197837.9021,0.016601768127439222,-0.010208967628647451,0.007364776633869237,4.340816598668146e-4
1197878.9279,0.02017659886774832,-0.012175232035981516,0.0054014739810411315,5.845073381678778e-4
1197912.9026,0.022981305609097617,-0.013536378605498866,0.003168656259671738,7.214143357421057e-4
