Synced TS,Perpendicular,Parallel,Tangential,TotalSquared
672340.7682,-0.0037215498780667363,-7.996929129695853e-4,-0.014955126155224392,2.38145240568669e-4
672406.722,-0.010886337453916166,0.022216417788192163,-0.01642639343874193,8.819079639043829e-4
672506.6961,0.0010480090675901227,0.0030925225390047092,-0.005266934161947678,3.840261412629475e-5
672540.7673,0.0025961862175767018,6.277404907024367e-4,-0.0025961862175767018,1.3874423876337778e-5
672550.0387,-0.010157246852051945,0.029337773234969104,-0.015422403567578544,0.0012017251338012481
672573.7663,0.004791973821541298,-0.001926064631876336,-0.0033680855181201074,3.801673812987243e-5
672582.0546,-0.0023104242841172195,0.010529382334680079,-0.006214759000098387,1.5482918215181538e-4
672606.6903,0.009405926463317327,-0.002279445462539474,-0.0012244220762770083,9.516653367089951e-5
672640.7778,0.016952660325192347,-0.0024941875147395337,0.0014563170608167504,2.9573452284165926e-4
672673.7097,0.01780504518797687,-0.0031616371730541232,0.002078987907825184,3.313377744808193e-4
672706.7022,0.009562387899121522,-0.009604516277211844,-0.005950921641201253,2.1909946363221042e-4
672740.7654,0.005121499696582304,-0.01065514143127164,-0.001450109752220061,1.418646163559778e-4
672773.6931,-0.005790712910898976,-0.012066702747376031,-0.007420162867702759,2.3419648819321919e-4
672806.6931,-0.013874582732376075,-0.0101791209455918,-0.014973547624576125,5.203256776879834e-4
672840.7661,-0.017063989593183327,-0.0069410214784090965,-0.011701335441892186,4.762787711236875e-4
672873.6915,-0.013614616604689158,-0.004622192776950768,-0.008389222189825397,2.7710150031023245e-4
672906.7208,-0.010407896717749719,-0.002853585448633901,-0.004704384746956294,1.3859849984739555e-4
672940.7724,-0.0086484282007274,6.655424000419439e-5,-0.002752527053012888,8.237614498756732e-5
672973.7048,-0.009872681024243424,6.61566053838086e-4,-0.001976901718937032,1.0181564065638329e-4
673006.6996,-0.016001707756973304,0.004419192614080221,-0.0017966730801904631,2.788119486570019e-4
673040.7773,-0.01944220274384343,0.007470187116624877,-2.186180296635809e-5,4.3380342102853026e-4
673073.6938,-0.023079932235628948,0.012056420076508225,5.764329027568467e-4,6.783728119538355e-4
673173.6954,-0.027109592615150162,0.022855130546625396,-0.006222765083728607,0.0012960098093499654
673206.6889,-0.034335367913870256,0.024086246880303454,-0.012383480874429188,0.0019124153771271125
673225.6697,-0.019985592256378186,0.011156224641505699,0.00105200565115671,5.249919619800083e-4
673240.7647,-0.034019615053133195,0.014532609230511624,-0.014262605149922943,0.0015719528450727268
673256.6878,-0.025583577744344308,0.02076693140064267,-0.0028300376074177017,0.0010937940028593065
673273.6994,-0.035808705541326084,0.006587599374367209,-0.014057188966060426,0.0015232644196900918
673306.691,-0.026853598640685886,-0.005466474279409673,-0.007694540057314746,8.102040476961155e-4
673340.7607,-0.020921210756522018,-0.005580818219907793,-0.003127631549042345,4.7862467062903237e-4
673373.687,-0.01995581340403101,-0.004721105242000649,0.002748033426618458,4.2807501103636213e-4
673440.761,-0.01738680011234501,-0.009167472029725345,0.004721374123991898,4.0863473518113716e-4
673473.6863,-0.020463382088513445,-0.008059257615282533,0.00536386719632144,5.124727111097556e-4
673506.6882,-0.017627615121917295,-0.007170644996526028,0.0030179069087111444,3.712587266622975e-4
673540.7589,-0.016981503841496694,-0.008777015326472773,0.003630445068892826,3.7858760215815315e-4
673573.6982,-0.013529206745327108,-0.011020677373223431,0.002241084957428153,3.0951722670889416e-4
673606.6898,-0.011425432904245407,-0.017068119855539753,0.0019323343349882402,4.255951484346584e-4
673640.76,-0.010726953059078224,-0.018344017270716422,-1.605370373731329e-4,4.5159626370037855e-4
673673.6798,-0.009759755049357806,-0.02020964939123515,2.646006839228318e-4,5.03752760662049e-4
673706.6882,-0.00788142161777533,-0.018400475261398104,5.704032259623349e-4,4.0101965640264813e-4
673740.7635,-0.009139686829548396,-0.017685673823683898,0.0029326830276580887,4.049175636806721e-4
673773.7561,-0.009904331330238762,-0.012281781367571798,0.0037791209145951335,2.6321968754711324e-4
673806.6987,-0.013063395448147093,-0.008300397275300337,0.0028620819455351986,2.47740408625442e-4
673840.7614,-0.014333837763301664,-0.007441822655462429,2.0365045370157077e-4,2.6088110296729953e-4
673873.6854,-0.018336154771087035,-0.00925101226357354,-0.004257175146377419,4.399193399169794e-4
673940.7579,-0.01616475784156468,-0.009810543485252527,-0.006135372733917191,3.951889581365522e-4
673973.701,-0.009821424292060411,-0.011638737643656204,-0.004067792070587757,2.4846752139207095e-4
674006.688,-0.0038384133242926406,-0.014237811790244272,-0.0036085678669643224,2.3047046347301353e-4
674040.7712,-0.0028211093938235055,-0.015051902129900008,-0.004543744948550252,2.5516403409748357e-4
674073.6784,-0.005418139953271914,-0.01602491559873896,-0.007775527262888687,3.466129847158738e-4
674106.6835,-0.006197332349281335,-0.012524277408001442,-0.00812463745282864,2.6127418657993003e-4
674140.7677,-0.0036847026860757272,-0.006527728047928514,-0.004948348959493718,8.067442477740884e-5
674173.6838,5.273226059870368e-4,-0.0016533957698370168,-5.273226059870368e-4,3.2898558332848612e-6
674240.76,1.0328277361765726e-4,-0.00032377568033055756,-1.0328277361765726e-4,1.2616535382582788e-7
674273.6798,3.3511382718577815e-4,0.0028344104228786885,-2.4064715027919954e-4,8.204094773431946e-6
674306.6812,0.002474261494524034,0.005061293265235727,-2.5880296283893904e-4,3.1805638433579045e-5
674340.7654,0.004409214179582253,0.0039266393482319225,-6.495532877870127e-4,3.528158572618734e-5
674373.687,0.003928830529040431,0.005219451066354056,-0.002623995170090196,4.9563729412641276e-5
674473.6994,0.011678579228331048,0.0015698842943357677,-0.0014201944580598085,1.4087070178871132e-4
674506.754,0.01598373955107588,-2.911176494795305e-4,-0.0034547205695016564,2.674997737358037e-4
674540.7607,0.020440303310859782,-0.005728065631828557,-0.004655522255179817,4.7229062279095546e-4
674573.6796,0.025350766106481386,-0.007518313894383793,-0.005386147597970141,7.281969719471293e-4
674585.9265,0.005290404679638884,0.004881827079914562,-0.002081552441764569,5.615347788034818e-5
674606.6786,0.026767185588595796,-0.009698979715318955,-0.003795232185331454,8.249562191930748e-4
674617.0132,0.008762695186972012,0.001845598377955276,-0.0013333844503563741,8.196897440494577e-5
674640.7586,0.033855650045947046,-0.01325328439062885,-8.432851932475144e-4,0.0013225657170896708
674673.6821,0.03620336883264918,-0.018721243525460885,0.0018817713032389383,0.0016647099372101388
674706.6835,0.03928362790322513,-0.02394817160246314,0.0035486461215977136,0.0021293112336364006
674740.7631,0.03560619747542486,-0.02618176487712582,0.0037318720094638262,0.0019672129794350702
674773.6805,0.03438608621040448,-0.027362254429606832,0.002540419780627294,0.0019375496250017103
674806.6777,0.03213589815576229,-0.028009706092040114,0.0028090313472806036,0.0018251502427500002
674840.753,0.029805636184713484,-0.02844545984752469,0.003385153896059659,0.0017089794012126488
674873.6854,0.02872578048643311,-0.02831424847466746,0.005646880110533114,0.0016587543862226842
674906.6803,0.028704816513285422,-0.030301332092683056,0.00608201546354196,0.0017791281297512111
674940.7575,0.03381620272850729,-0.03697731687368696,0.00793885700221703,0.0025738829806542084
675006.6838,0.025035423463432627,-0.030643871793664998,0.002895201934455716,0.0015742015007412465
675040.7582,0.010042639274533954,-0.01479529778693553,-0.0060363782064540294,3.561933020538644e-4
675073.6807,0.0023370580392326123,-0.001061072293135784,-0.0023370580392326123,1.2049554968743996e-5
675106.6863,0.0014565660565316982,4.6173512208029093e-4,-0.0014565660565316982,4.4563686770431055e-6
675140.7533,-0.005670626516588357,0.0056370462976529255,-0.007544209355961758,1.2084739085909847e-4
675173.6861,-0.006618272574840038,0.006580382616165803,-0.007194875421663888,1.3886919958327999e-4
675206.6791,-0.004109239207613213,0.005936589460675337,-0.004492486070659384,7.231137238505575e-5
675273.6863,-7.774297800756617e-4,0.004247888786156305,-0.0014522931565589055,2.0758111615088808e-5
675306.6807,4.46447508921401e-4,0.0026604351043156196,-0.0015171294357895298,9.578912047436044e-6
675340.7607,0.007269954329225975,0.004313371991951811,0.00428112041496581,8.978540589742286e-5
675373.6992,0.009823107917425869,0.006579538974361606,0.006208103193219696,1.7832432753020277e-4
675406.6959,0.01013456298869242,0.006389761027472811,0.006422645896181856,1.8478879326772627e-4
675440.7572,0.009183385039212276,0.007331788422447304,0.0031958224420560147,1.483029633311091e-4
675506.6803,0.005545448592578444,0.007274554293363196,-1.988292035998429e-4,8.37106733122233e-5
675540.7528,0.0012472745083410572,0.008757874950770406,-0.003919988500312281,9.362237719506969e-5
675573.6805,-2.0959224324702255e-4,0.008545625752487775,-0.0028459879335422534,8.117129572787967e-5
675606.6791,-0.0029574729382898664,0.008591191836950004,-0.0019171198051449417,8.623057170727227e-5
675640.768,-0.004413361464940804,0.007276516398131619,-0.0025261157151346483,7.880671091875303e-5
675673.7558,-0.0055030578010285625,0.006078219282695604,-0.0038697427831324615,8.220330401759975e-5
675706.6784,-0.005978141264488735,-0.001960815970933729,-0.0012015194514717374,4.1026621242316694e-5
675740.7565,-0.0088722960368449455,-0.002910544499665052,-8.504101689970657e-5,8.719613822450034e-5
675773.7617,-0.009078703241745935,-0.006490511026748991,0.0011145490996624487,1.2579180563559674e-4
675806.6852,-0.0065132052527724525,-0.017834663611776908,0.0033177373934977286,3.715044502221951e-4
675840.7507,-0.003356247212694375,-0.022034588169223938,0.00528383313043344,5.247063636902884e-4
675906.6779,-0.004144513333500457,-0.024897770824683436,0.006467631968184254,6.789062460858997e-4
675940.7626,-0.008551989049751414,-0.02604019281405092,0.005386786643073517,7.802456288380125e-4
675944.2452,-0.003309199228421102,-0.02326850026874536,0.0067913305700802494,5.984960752020922e-4
675973.6814,-0.018694378534318514,-0.0355965001996747,0.00802763729154483,0.0016810335757344308
676040.7554,-0.021797944425185522,-0.03275868384255809,0.009164733680937145,0.0016322740917026567
676073.6761,-0.022428199519474383,-0.026341626351406397,0.011920360869934182,0.0013390004157919167
676106.6733,-0.017854571820456758,-0.00514829963270814,0.0096911641040326,4.392093856912813e-4
676140.7491,-0.016099142334061997,-0.004552718567805806,0.009486470500006366,3.69902752797522e-4
676173.75,-0.024540384441255954,0.0038579731512012657,0.0057951685740851785,6.506984041620916e-4
676206.6824,-0.032322584105482194,0.012748886210818634,9.575287499278724e-4,0.00120820040417931
676240.7498,-0.04680792111435471,0.018305918732542822,-0.003931652856477601,0.002541546033873964
676306.6756,-0.03966105332354605,0.016618909431407133,-0.003029086011744231,0.001858362663489021
676340.7505,-0.02825989350955759,0.012351139393537262,-0.0015751618633313771,9.536533603858166e-4
676373.6866,-0.011852360876238192,0.012384149472586732,0.003288610115544539,3.046605729920139e-4
676406.6768,-0.009305020463546579,0.017129913046932944,0.004545395356051687,4.0067794576532033e-4
676440.7502,-0.01193970571243111,0.025284811149246363,0.005019591828642269,8.070745494786856e-4
676473.6733,-0.014951521081326882,0.03757697814080638,0.00600496015065018,0.0016716368152508991
676540.7463,-0.013011452711594543,0.03482004101026337,0.004829084575348007,0.0014050532154583479
676573.6754,-0.009673480177238146,0.02987159653271116,0.0044766771863938345,0.0010059291367836797
676606.6791,-0.003982189634629836,0.014685806927654461,0.0025645334457802685,2.3810759119702267e-4
676636.8975,-0.005483326281924853,0.011890892513850487,0.0018662051960080955,1.74942913723601e-4
676666.8965,-0.0063971557904689445,0.011371117322078688,0.0029869542329309775,1.7914780694963263e-4
676696.9881,-0.009073317463252543,0.014575591591803301,0.001459410899478902,2.9690284021352846e-4
