Synced TS,Perpendicular,Parallel,Tangential,TotalSquared
682059.3081,-0.002349809169563645,-0.0029684844963438033,-0.0015814338777685247,1.6834436448152902e-5
682092.3534,-0.0018974045482353682,-0.002724700892361808,-0.001634878310491039,1.369696606261553e-5
682124.7123,-0.0019772954275003147,-0.0015449497686315728,-0.0016058596692948945,8.87535227267631e-6
682159.9652,-0.002363677564715386,-6.999379155883379e-4,-0.0012522567084478405,7.645031579469624e-6
682191.8663,-0.0024852751220173063,0.0010036102669255696,-0.0011632568060485488,8.53699239681482e-6
682225.4238,-0.0025923870688944555,0.0012852312185046286,-0.0013516790146901746,1.019932615874388e-5
682258.7893,-0.0029944134417729785,0.0017709737760202393,-0.0013619795199136865,1.3957848188286395e-5
682292.1219,-0.002187719474724898,0.0022263850251056606,-0.001003382814277758,1.0749683852093271e-5
682324.5551,-4.7287659952363305e-4,0.0023480976847764998,-7.420995983689634e-4,6.28788682952917e-6
682358.653,1.9386426498049048e-4,0.002011896267918378,-9.827259887720084e-5,4.094967449790403e-6
682391.9287,7.114369823804067e-4,9.763720705271324e-4,-7.490933770145541e-4,2.0205858874910474e-6
682424.6707,0.0015093892549338799,4.933906434963151e-4,-0.0015093892549338799,4.799946172909413e-6
682458.5999,0.0013128559840740244,-4.613052866406964e-4,-0.001552523310149738,4.34672203095993e-6
682491.693,6.34582184302356e-4,-0.0011360404292951455,-0.0018911178160374634,5.269608999761353e-6
682524.6335,-4.418075180686802e-4,-0.0015348858351620723,-0.0017020405538701365,5.448010457021741e-6
682559.156,-7.71064602408645e-4,-0.0016079180261783373,-9.101468335764491e-4,4.008308258666078e-6
682592.1534,-6.419267489127783e-4,-0.0015445359623624398,-3.264744406093691e-4,2.9042468503717975e-6
682624.6774,-3.403429424937941e-4,-0.0011855613642468058,-1.2420466609117044e-4,1.5368158659789006e-6
682659.1746,-2.6956576497720684e-4,-0.0011916442159377546,6.501430920725416e-5,1.4969084994273491e-6
682692.2244,-3.360569150191342e-4,-0.0011451242729466217,2.1427148749949827e-6,1.424248441850742e-6
682724.4029,-5.413568228389797e-4,-0.001728212985598845,-2.2173497301269354e-4,3.328953731483728e-6
682758.8594,-0.0011125230557486117,-0.0017331829841788953,-4.5796965801431157e-4,4.451367013881235e-6
682791.6969,-0.0012172601924359842,-0.002357042245019967,-4.6847978863249714e-4,7.256843833255205e-6
682824.8705,-0.0013313843850996335,-0.0026845420505449773,8.566709547465053e-6,8.979423790543832e-6
682859.2746,-0.0018332180993493306,-0.0032889917578857873,-9.292571141994725e-5,1.4186790571065517e-5
682892.0844,-0.002318790912949817,-0.003293934537543436,5.085697391024942e-4,1.648543921513092e-5
683046.675,-0.0027364786076218934,-0.007474855748281535,0.002023190212267079,6.745508226260307e-5
683079.6635,-0.0030105647627457067,-0.011014685974890146,0.003048122451432227,1.39677857795053e-4
683083.4935,-0.00210237110189826,-0.003174081134250078,0.0010329878968167088,1.5561819291868972e-5
683095.098,-0.0023646936661607856,-0.004206052578524734,0.0020500019608195143,2.748516246745936e-5
683112.7416,-0.0030377760639086187,-0.013499977256349667,0.0032127692831432093,2.0179935580312295e-4
683145.0878,-0.0035168748950010083,-0.01375398211751484,0.0030964648926156708,2.1112852794720772e-4
683157.4591,-0.0025635928571128676,-0.013369670713543693,0.0021117694846056172,1.8977967368173952e-4
683168.7877,-0.0012741130410092744,-0.012039875093717794,5.26891437427878e-4,1.4685957090043077e-4
683193.2104,-3.1309479339631944e-4,-0.010327538983203136,0.0010409952004837902,1.0783976080666263e-4
