Synced TS,Perpendicular,Parallel,Tangential,TotalSquared
1153107.3245,0.01697671961991734,-5.6609797799036035e-5,0.004066094087760236,3.04745334853012e-4
1153140.3252,0.015468752447340368,-0.0010596094683479498,0.0015426680619192576,2.4278489925177698e-4
1153173.3274,0.014234835197361361,-0.0022551353050252543,-0.0010261517648631653,2.08769155784541e-4
1153204.8876,0.011202506192068811,-0.00291329641070067,-0.0032892149138393154,1.4480237570936444e-4
1153243.7418,0.008957963815825467,-0.004275909831176613,-0.007789958937939719,1.592119808647781e-4
1153276.738,0.009883883237687992,-0.00471161974629901,-0.008423177358586461,1.9084042530416798e-4
1153310.8254,0.010176034595896059,-0.004074524483076666,-0.009282292079480765,2.0631437610885598e-4
1153343.7414,0.007452872141687081,-0.005126330060792671,-0.0052687514747074725,1.0958430515475414e-4
1153376.7531,0.0012162147639260487,-0.0069772937374035175,0.0013731335145473627,5.204730189877523e-5
1153443.7388,0.008480321002988303,-0.002871316047783375,0.008769503461832745,1.5706449112707938e-4
1153476.7555,0.012740200486747445,0.0020526596911119117,0.016931153337785634,4.531900735976451e-4
1153510.8178,0.017261009845317254,0.002628524133393277,0.017261009845317254,6.027940608801091e-4
1153543.7352,0.019543226629800757,-0.0015791856948041386,0.018214893134182192,7.16213866452105e-4
1153576.758,0.021228153977041673,-0.0012300339546208435,0.01814804682192756,7.814991082533854e-4
1153610.8315,0.031666250610663485,0.001891359094071475,0.011868451317328978,0.0011471888036318806
1153643.7358,0.03706349150826184,0.010749876674624632,0.010679358998743784,0.0016033109599266863
1153676.7456,0.04003183981492027,0.014566539513037472,0.009591893952489912,0.0019067367019481303
1153710.8087,0.040488101200453444,0.026583963298088223,0.008869710705742578,0.002424665211455826
1153743.7644,0.0400621327833084,0.039742490925241764,0.010496729196161883,0.0032946213919079147
1153776.741,0.038116818307607735,0.05564733234106716,0.011281926191580298,0.004676799293164625
1153810.8079,0.036417637722815095,0.0772635462489422,0.012637910666292183,0.007455616702281818
1153843.7435,0.034576083848597235,0.1048052274075436,0.013783293744667264,0.012369620452703938
1153876.7622,0.0437442764211061,0.20180840707700193,0.023202496509639417,0.04317855073084289
1153943.7353,0.043608486109067916,0.23313535821105558,0.025624485770145748,0.056910409579906375
1153976.7385,0.04678439427581859,0.25340990830006516,0.025347033541545647,0.06704783328175891
1154010.8129,0.03873076565221318,0.19663722607187886,0.016540353168749758,0.04043985416819683
1154043.7335,0.045995709475797446,0.19117332339988827,0.013530213625892181,0.0388459115507025
1154076.7676,0.05443957597009498,0.19177536793208355,0.0128944988337494,0.03990772727746333
1154110.8088,0.06282995114684635,0.19814225312362685,0.014661201027012617,0.043422906049576986
1154143.736,0.06526240028586419,0.21386164262660662,0.014684997036567983,0.05021163221598679
