Synced TS,Perpendicular,Parallel,Tangential,TotalSquared
23835.212,0.0038375115774365726,0.009027494749541403,-0.01177293953130361,2.348242617676886e-4
23868.1976,0.004261468945649973,0.005327027189277619,-0.011465759830561875,1.7800098474216839e-4
23902.2638,0.002201214585625661,0.0011878579704713865,-0.010798312671718373,1.2285990876617712e-4
23935.2621,3.496401921718222e-4,2.2852795456600606e-4,-0.01001925020800453,1.005598480205989e-4
23968.33,-9.984511813408425e-4,6.103541684776642e-4,-0.007794889228211409,6.212973505258525e-5
24002.3758,-0.0012987681835436187,0.0037398519379668277,-0.007863054724548593,7.750092091374537e-5
24034.3943,-0.0012561692398078564,0.005741678919398333,-0.008306326564528026,1.0353989896908662e-4
24068.4082,-0.0031328693465450808,0.011570365053445322,-0.011649646680155742,2.7940248558497424e-4
24101.3995,-0.0042546765451122875,0.013817178023622572,-0.013198990345517445,3.832300271810699e-4
24134.5231,-0.0071683956283249825,0.017445786040425643,-0.016667616279154925,6.335507788816491e-4
24168.4981,-0.008602187475058153,0.016647178011495994,-0.014365648690852837,5.57498027411485e-4
24201.5238,-0.0090439100602287565,0.01585425285412446,-0.01316793556438465,5.065441697678066e-4
24234.5757,-0.006014936795092257,0.012682197475635882,-0.01061891889827133,3.097790360280439e-4
24268.6097,-0.008917359441894222,0.011697614936134203,-0.00751634099429139,2.728488765524753e-4
24301.6104,-0.008804527059738042,0.011318181939111516,-0.005233909326918918,2.3301474599489837e-4
24334.6403,-0.010009382918918246,0.01175567183129011,-0.005224473576067441,2.65678690769547e-4
24367.6639,-0.014894448686169352,0.008517577407781354,-5.138739128609593e-4,2.9465779296079824e-4
24401.6946,-0.017574172964068352,0.006898624765236863,-5.564946184870995e-4,3.567522652829355e-4
24434.7266,-0.021092429204648922,0.007988760905601869,-0.0017091461145578267,5.116320510009076e-4
24467.7788,-0.019597580816719883,0.008028662241131216,-0.004934172332218282,4.7287064785406165e-4
24500.8003,-0.016492206599634032,0.00904443001603621,-0.008876214430645207,4.3258177545878326e-4
24534.8301,-0.01149651625680769,0.007349427856437694,-0.00909716930784584,2.689424652756382e-4
24567.8772,-0.007281442461279853,0.004355832576620526,-0.005648193447126621,1.0389477096864192e-4
24600.918,-0.004032754986188161,4.7588231093863764e-4,-0.0026908650225501945,2.3730331322073833e-5
24634.9478,-0.004380918893337335,-0.0018589326641977218,7.299997231380233e-4,2.3180980595802845e-5
24667.9385,-0.00732769074255525,-0.004531246945535209,0.0011469170983344447,7.554266933040398e-5
24700.9889,-0.011059446396778288,-0.005561041445568152,7.844537850683611e-4,1.5385190430344705e-4
24735.0079,-0.01607665024700247,-0.006770114684075076,0.0021326168694998414,3.088411907120488e-4
24769.0476,-0.016610309892466545,-0.0066557304631989465,0.002848870237755473,3.283172043540954e-4
24802.1119,-0.014488044010751912,-0.0037040588001590337,0.005787169927402017,2.571148066211462e-4
24835.1258,-0.006835700705935456,-0.004057854717871206,0.010111362928971121,1.6543264933384754e-4
24868.1521,-0.006121408286110536,-0.007497784553936239,0.011205360695947974,2.1924852094880326e-4
24901.1597,-9.364045334992761e-4,-0.006002626741655411,0.014197208720248905,2.384691166963062e-4
24934.2098,0.007760274668051444,-0.003549058591568891,0.014891541493717193,2.9457568786909083e-4
24968.2996,0.010742760586589085,0.0010273413024760574,0.014546996169751905,3.2807743273532167e-4
25001.2855,0.008854015311181148,0.002142571788614551,0.012144420166684251,2.304711421849643e-4
25034.3019,0.012022166742780439,0.0012393268611348325,0.006155551966536929,1.83959244272683e-4
25068.3579,0.011135400551557435,6.82227796585009e-4,0.001153494491354064,1.2579312975164304e-4
25103.3481,0.011048321451115412,-0.002799267738678932,4.902544869349506e-4,1.3014165622194548e-4
25137.4448,0.010346245692788917,-0.010092460811143674,-3.230841222222865e-4,2.090069485100562e-4
25170.481,0.009680322422117919,-0.010527913453947307,0.0048933806887020296,2.284907784545256e-4
25203.4664,0.006736265387811318,-0.007378088460263837,0.005191867758231642,1.2676895152146842e-4
25236.5174,0.0020928353658420354,-0.0061104361007617855,7.069868684648934e-4,4.2217219642193857e-5
25269.5629,8.615087287487366e-4,-0.0025108112155806015,-8.615087287487366e-4,7.788567539705865e-6
25303.5692,-3.73343487979781e-4,-0.003154399449972148,-0.0022378565279314085,1.509762308960672e-5
25336.6181,-0.005528809068671429,0.004189029040801419,-0.006115102373236529,8.551017105766411e-5
25369.6212,-0.005216328339454905,0.012312516067198114,-0.0087384122814112,2.551679824499302e-4
25402.6786,-0.007735027566242891,0.023144960399825144,-0.009327712957692615,6.825260723811183e-4
25436.6716,-0.008115800039337494,0.026464327990221668,-0.006439400424593893,8.076927440808005e-4
25469.7419,-0.011823350113684818,0.028564836070100838,-0.0074045666307315326,0.0010105690746114477
25502.7727,-0.008926127902724307,0.019887536999693485,-0.007041586649165772,5.247738297876804e-4
25535.8053,-0.006752784651265037,0.011815951229318753,-0.00541627524856819,2.1455284156825244e-4
25568.8039,-0.0010868285953604488,0.003436589823401517,-0.0037378358368462482,2.696276275321213e-5
25602.8825,-0.0011032704497044104,0.00435083791525386,-0.0019732573806352663,2.404074094023308e-5
25634.8466,-5.5326928771385394e-5,0.003871214819789101,-0.0037093384622637693,2.8748557077631383e-5
25670.1871,-2.9015510953991474e-4,0.0035355270024296933,-0.0062583056559010345,5.175053085518449e-5
25702.9706,-0.002931671934646664,0.003097656883453162,-0.0091452819718322,1.0182636084431871e-4
25736.9818,-0.0013362966070812909,-0.002481621264497633,-0.016589260418934985,2.8314769396974677e-4
25770.0337,0.0013222444595496104,-0.0050087323487771505,-0.020773237402174828,4.583631223196115e-4
25804.0632,0.006596832845291821,-0.005747047188234705,-0.02097425576471417,5.164661598561631e-4
25837.0862,0.009411819116961345,-0.003623950699109336,-0.016359849125895796,3.6936002118204754e-4
25870.1152,0.010324171129211832,-6.160947530483938e-4,-0.010324171129211832,2.13556591755236e-4
25903.1481,0.0081215621624988,-3.0911857055324976e-4,-0.0081215621624988,1.3201509820932525e-4
25936.1903,0.007638919541491418,0.0015149750785553148,-0.003768317404396793,7.484845731030292e-5
25970.2177,0.008583120465343961,-0.0011321213218386129,-0.005493023388252024,1.0512496155385168e-4
26003.2413,0.008850756115865006,-0.002029798017038675,-0.008599615332578112,1.564093476808085e-4
26036.2851,0.011230592911491092,-0.00373788064401337,-0.011205517327126683,2.656615874210601e-4
26070.2652,0.013979432810297992,-0.011932341709083869,-0.011847900274016127,4.7817806126300997e-4
26103.3451,0.01770465938296733,-0.020210284296444427,-0.010173192870490845,8.254044083902071e-4
26136.3651,0.018987871673800553,-0.02705961498343719,-0.00854943952195329,0.0011658549498921127
26169.4122,0.015587061881488593,-0.02533262067498339,-0.007194099909719913,9.364532418709826e-4
26203.4182,0.011803171036984847,-0.024763781988504624,-0.005883052311508668,7.871700494024514e-4
26236.4634,0.006994023895561373,-0.020839620373420218,-0.004516300430313983,5.036031171368088e-4
26269.5187,0.003243567854199606,-0.013833066827902942,-0.0036408118452019972,2.1512998118218898e-4
26304.5315,0.001159828844645952,-0.007139861416800482,0.0028518111847526994,6.045565103346955e-5
26335.5336,-6.512791020137857e-5,-0.006747753211834715,0.004643005244837719,6.709391275610348e-5
26370.5769,0.005717586516123977,-0.01552386614871107,0.011396145502764268,4.0355334809263443e-4
26402.5939,0.017503987122019345,-0.02122760277379864,0.022991851926071984,0.0012856259396804228
26436.6749,0.027108238092625365,-0.028749235990127374,0.03510366629321343,0.002793642529727789
26469.6497,0.029072484406732654,-0.02627041467564496,0.03952629486459446,0.003097672022532922
26502.7336,0.028582379856454326,-0.01885491804493663,0.04422141520291166,0.003127993935288229
26535.7571,0.025413958054394756,-0.00999370561251182,0.035302541495172646,0.0019920128518784727
26569.8008,0.024802965956515682,9.253972835646133e-4,0.02648333501904531,0.0013174105141034965
26602.7931,0.016127793035686025,0.009448296915877126,0.019892116344076026,7.450723154587525e-4
26636.8235,0.014823905586258112,0.009381761464121896,0.015195359706218659,5.386645816013506e-4
26670.0519,0.01235188166416261,0.007088674195822256,0.008239355840775113,2.707052671709078e-4
26702.9282,0.007784043024642713,0.005556366696236969,0.008006588784661624,1.555700006392095e-4
26734.9495,0.002775754771662132,0.006583074703367149,0.0043770096399311335,7.019990049056763e-5
26768.9732,3.4059328181541924e-4,0.005365581547126983,0.0013583302548297736,3.0750530203673306e-5
