Synced TS,Perpendicular,Parallel,Tangential,TotalSquared
42677.7049,0.011114364692423797,-0.004213271821736004,-0.002001267867352121,1.4528583503692745e-4
42708.9689,0.01112256484443561,-0.005139090924600124,-0.001601749354561843,1.526873052448216e-4
42738.9922,0.009107608125521534,-0.006717428221014999,-0.0018063437661330196,1.313352454740022e-4
42772.067,0.007334670823147082,-0.009778790846442323,-0.0012499126126725999,1.509844280417073e-4
42805.1201,0.00632855962041652,-0.011202341277203414,-5.531123585626957e-4,1.658490502412967e-4
42838.1172,0.006236915132465334,-0.011195304081193392,2.2906160568503557e-4,1.6428641305915953e-4
42872.1078,0.005467946550150417,-0.008198704140728433,0.0011769094489054036,9.850230491342223e-5
42906.1701,0.005256376421818147,-0.005300397802490139,0.0022063088302345154,6.0591508606858835e-5
42944.8043,0.004877266348275408,-0.002365518979106949,0.00276233992174601,3.7013928915806674e-5
42981.1989,0.004564637656697225,-0.0019238839551927716,0.002761639735573154,3.2163900439083075e-5
43009.2486,0.004701641232417517,-0.0010080898827081969,0.002878960132967873,3.141008693720553e-5
43038.2726,0.004803055041289935,-3.9056048548975677e-4,0.0029459972598915194,3.1900775077774995e-5
43073.3258,6.935377410763191e-4,-0.0012673180112769261,-6.935377410763191e-4,2.5680841383013903e-6
43105.442,-2.66531172848673e-4,-0.0012329708984396442,2.66531172848673e-4,1.6622949685992418e-6
43138.3794,-0.0026012601496119636,-0.0026468796674633276,-0.00197999671330672,1.7692913324695447e-5
43172.4101,-0.011318804148362845,-0.00550261436873733,-0.008056995795982576,2.2330927349651137e-4
43214.2954,-0.02178043615651682,-0.01009698094095213,-0.013600412591404668,7.613076459464943e-4
43244.7843,-0.03269260521749918,-0.016626346960328164,-0.017862327069050735,0.001664304577474211
43281.513,-0.0439787157737203,-0.024460425813072097,-0.021022095165770055,0.002974368357221171
43310.7148,-0.05192017629111344,-0.03027913626925447,-0.01905410205500229,0.0039755896044348215
43341.5813,-0.05685919614263295,-0.03408113316904374,-0.01708724856490962,0.0046864658875915045
43372.63,-0.05698804299242233,-0.03552580158077438,-0.014007771587201998,0.004705937286901951
43404.6363,-0.05215675890559692,-0.03509556510334735,-0.013032891082980134,0.004121882439440679
43442.6828,-0.042934299218493316,-0.03220831770178939,-0.010580503257311042,0.0029926768277404856
43472.7013,-0.03281860339013172,-0.028236142229796143,-0.01078645778136827,0.0019906881279692823
43506.1348,-0.02367529593900729,-0.02369897220140044,-0.009699420060147717,0.0012162396707055218
43544.7848,-0.01493528643903123,-0.018287955053440785,-0.007965315545643005,6.209583327942426e-4
43576.7836,-0.007570053634080715,-0.01329457487951948,-0.005306734243225528,2.6221286157823145e-4
43605.804,-0.0011341986098779558,-0.008988473929196222,3.9144076861246936e-4,8.223229593782117e-5
43641.8616,-6.584460666946409e-4,-0.006417163691012558,1.1823539095873089e-4,4.162752066767073e-5
43679.8633,0.0019516636409712337,-0.004972712799370265,-2.6109850111584866e-4,2.8605035979794896e-5
43711.9439,0.007302753516598013,-0.0050218399594454425,0.0039439335181863,9.410369709834101e-5
43744.7827,0.00981355317365553,-0.0043723432696741735,0.0057399787054068585,1.4837056709855376e-4
43778.9638,0.01203712540908991,-0.0032627246490933284,0.006061093881764056,1.9227461929351681e-4
43810.7216,0.01285427806338857,-0.00288041131119103,0.005246158388911518,2.0105141169409656e-4
43844.0539,0.01358240958175995,-0.0027295209090942383,0.003727240675882774,2.058244574958222e-4
43884.0614,0.01353075804223248,-0.0018712579125239864,0.0029707357866893356,1.954082904869393e-4
43910.7075,0.013436135810510593,-0.0011828631541585446,0.0023201311079833814,1.8731191911818324e-4
43961.1531,0.012551307915739222,-0.00213307281328549,0.0026709778661359266,1.6921945278386373e-4
43995.223,0.011935733839609209,-0.006190131947099134,0.003017875922515181,1.898870508961866e-4
44026.1953,0.010561055972434622,-0.01121862182966615,0.0034706965067516074,2.4943911325193665e-4
44067.2939,0.00889233663914142,-0.016615712703228855,0.002565003929843295,3.617348047001692e-4
44100.2793,0.007047275833278056,-0.017963108288996204,0.0018815185879842902,3.758774682694395e-4
44139.3119,0.006056144292636623,-0.018265957828136788,7.249374640375776e-4,3.70847633399272e-4
44171.381,0.004900721658553769,-0.012832209933518536,-3.470971217715774e-4,1.888031609644519e-4
44204.3956,0.003507109014608569,-0.004538038058415876,-0.0027551586981018135,4.04845025117057e-5
44236.4497,0.002535146518046914,-0.001184336262238002,-0.00276828729607252,1.5493034803613776e-5
44275.4772,0.0023191928647669146,-0.0011725753519573243,-0.0025567753818155417,1.3290688853061621e-5
44310.706,2.171209819279771e-4,7.855452177991063e-4,-0.0032530935360881082,1.1246840364538647e-5
44344.7832,-0.0018036945838530824,0.0016548597102693718,-0.002303863516878082,1.1299661916895618e-5
44377.7147,-0.002834767522598246,7.57170658006967e-4,-0.0030918716978947957,1.816888490876735e-5
44410.7077,-0.003696987331143781,9.385751624961828e-5,-0.0038961139801208648,2.885622870608741e-5
44444.7891,-0.008840648558818285,-5.738459827909852e-4,-0.006177492352416443,1.166477779166648e-4
44510.7048,-0.010072951959064012,-6.833038273053923e-6,-0.006997721145750939,1.504325090937134e-4
44544.7829,-0.010628993631030701,0.002018419914553436,-0.006628366213376571,1.6098476321858916e-4
44577.7125,-0.007809606125350554,0.0057571177015440555,-0.003051531725852233,1.0344619793642751e-4
44610.7037,-0.007564538395176994,0.007925279815745326,-0.0010668395170061466,1.2117044784501312e-4
44644.7809,-0.007283695620464985,0.01119454174412611,8.082933580989119e-4,1.7902332490530966e-4
44677.7054,-0.0065282567551669946,0.01321304862621105,0.0022597663366940106,2.2230933415645667e-4
44710.7087,-0.004766557856254087,0.013285577987161354,0.002065834890011271,2.0349433004275178e-4
44744.7873,1.7316798351369204e-4,0.013707586557157604,0.0015604334803260924,1.9036286901900462e-4
44777.7043,0.0018543557398836568,0.014351646549873271,4.664481330503514e-4,2.0962596776335498e-4
44810.7053,0.0030165319739527373,0.016424016094126144,0.0016190814566246405,2.8146919457317963e-4
44844.7746,0.008433416185266693,0.01779214828958407,7.864353022011424e-4,3.883015297970158e-4
44877.7191,0.011663612046846102,0.02012946486082477,7.246608846415547e-4,5.417603349602421e-4
44910.7037,0.013538873876640545,0.020122943825766952,-2.4169517007336955e-4,5.882923906177888e-4
44944.7833,0.015061551860522564,0.019192498685822255,-4.601320623018549e-4,5.954140717672579e-4
44977.7185,0.015796072963543826,0.01691570172067673,-0.002141252844487353,5.40241849516531e-4
45010.7041,0.01610124736113503,0.015246575614808123,-0.002314877670989591,4.970668931941657e-4
45044.7892,0.015384745848986973,0.013898493279921435,-0.002611593188016751,4.3667893926963865e-4
45077.7048,0.014849648728665779,0.013401348158216284,-0.0034731492448499043,4.121709654994936e-4
45110.7044,0.015376626595672776,0.013956417456756675,-0.003346608083745208,4.4242201935620255e-4
45144.7774,0.01562548253553912,0.014205065778853655,-0.0017280685379685561,4.48925819121914e-4
45177.7182,0.010412709005004772,0.014500278548689387,0.00597796364172533,3.544186361142791e-4
45210.7103,0.009405990158333637,0.011653978940318357,0.008800838042717697,3.017426262542001e-4
45244.7852,0.012473968964610546,0.00965878005132528,0.012328629580500657,4.0088704114314206e-4
45277.7111,0.001166774507476519,0.011069302654127805,0.031832966235708374,0.0011372285633637273
45310.7111,-0.00586623711923191,0.013860793125249524,0.052660585261308346,0.0029996715640635443
45344.7776,-0.009274078794562901,0.015728020179357947,0.0690585393418682,0.00510246101228241
45377.7049,-0.010072800778866483,0.017058210895906617,0.08010734264528838,0.006809630220189598
45410.7091,-0.008330679137912602,0.016674484899800623,0.08019593420610986,0.006778826524763233
45444.7835,-0.005011980097571389,0.01450529784118786,0.07069717447214782,0.00523361408830533
45475.5902,-5.12507163887805e-4,0.012392423359837671,0.055324608108292046,0.003214647082658581
45477.7878,0.0011040167840937602,0.009986001912198521,0.04213319688560974,0.0018761453670515479
45544.7773,0.0018838013336291927,0.008911604613390191,0.033641612618592845,0.0012147235038294458
45577.7111,0.0019988244772641715,0.008230343999438849,0.029054966016168166,9.159249118406965e-4
45610.7046,9.222137497512583e-4,0.00603937545796578,0.026744959980865922,7.526174185006292e-4
45644.7926,-0.0014701428355134356,0.00313883438487669,0.02375927928437051,5.765169533652134e-4
45677.7786,-0.0035858464785879043,-0.0011828021155310135,0.01990160373220118,4.103311469260698e-4
45710.7003,-0.002940313827056208,-9.689543531160871e-4,0.015268742816940791,2.4271882514988153e-4
45744.7813,-0.003877902403303433,-0.0019388052017801079,0.01163099077577827,1.5407703908623536e-4
45810.7179,-0.0046752291884330395,-0.002461171323905409,0.007921603794481476,9.066693892673389e-5
45844.7793,-0.0045042033715100155,-9.872381060861742e-4,0.007390954702540009,7.588869850502908e-5
45877.7056,-0.0033762660211754674,4.0803820499773634e-4,0.005601262399516731,4.293980789072173e-5
45910.7014,-0.0044104678389161114,3.75851369414685e-4,0.006544962875820898,6.243002985587801e-5
45944.8108,-0.0056225767983496076,5.480407550079781e-4,0.006299341720095747,7.159542462902788e-5
45977.6998,-0.0062951923993659585,7.126776462468881e-4,0.0062951923993659585,7.976680411752987e-5
46010.7087,-0.008556898643277277,5.836358978313977e-4,0.008424730034794345,1.445372214117239e-4
46077.7911,-0.011431691368738327,4.958530384207172e-5,0.00569725218401426,1.6314470870069873e-4
46110.71,-0.015139637858848943,-4.705537087872722e-4,0.001555623238430598,2.3185001894989094e-4
46144.7784,-0.014999779663118116,-0.0011758768251420382,-0.003246435057999597,2.369154168358068e-4
46177.7873,-0.01813879341431863,-0.0021977699430952577,-0.004455764900614647,3.5369986009965124e-4
46210.7014,-0.01965962925048067,-0.003022848033505645,-0.004266891477216017,4.138449953783627e-4
46244.7782,-0.021231616031343173,-0.0035626285713591752,-0.004918337736234428,4.876638877275207e-4
46277.7078,-0.021293049878737192,-0.0044954900624675845,-0.004829236490094462,4.969249291173946e-4
46310.6948,-0.022186962388655328,-0.005823231493505476,-0.004523236059637219,5.466309895137625e-4
46344.7781,-0.022898029038926335,-0.006822137963444247,-0.0045974118954516235,5.919974963962209e-4
46377.7109,-0.02462475189324876,-0.007226191500783975,-0.005187749892636616,6.855089983586122e-4
46410.7002,-0.02742488142757987,-0.007347203421934356,-0.002788041505923756,8.138786948788528e-4
46444.7821,-0.030395935274403527,-0.005798933311106848,0.0014326713712072402,9.5959305601027e-4
46477.7155,-0.03249924966023743,-0.003448609737856283,0.005731452976401005,0.0011009436908231759
46510.6996,-0.03216292103470988,1.7992485954571383e-4,0.010159298546830639,0.0011376972094037008
46544.7778,-0.03784564869666018,0.0021709678415390704,0.019457505292124082,0.0018156007388330495
46610.6995,-0.03407686453330358,-0.0035266822707729108,0.02179626709910536,0.00164874744371565
46644.7711,-0.02761966889523508,-0.010783590994658742,0.022035489087844515,0.001364694723963016
46677.7063,-0.012061710066478382,-0.02088968160826647,0.0037536693169279095,5.959536807633784e-4
46710.7026,-0.009237599776557337,-0.016707910899275272,0.001446475244202597,3.6657982688206457e-4
46744.7785,6.274587245205009e-4,-0.008747293327025073,-0.001256868974691605,7.848856461953659e-5
46810.6978,0.014766701879062384,-0.010443114615140248,-0.008980975514836217,4.077720484481481e-4
46844.7713,0.020482920175747637,-0.004801548309025255,-0.017167723941206667,7.373356304114335e-4
46877.7004,0.022708226973167545,9.472134633661151e-4,-0.022708226973167545,0.00103222435787497
46910.7009,0.032921976488934294,-0.010034551190854474,-0.032921976488934294,0.002268405289477764
46944.7782,0.03640924993908697,-0.016008557927346276,-0.05031973913966265,0.004113983555123804
46977.6924,0.0430270351139919,-0.018873224416402025,-0.06947825541184782,0.007034752325646527
47010.6933,0.04358112963496045,-0.016602878545320544,-0.0764113638797689,0.008013666966216346
47044.7724,0.04272805712484926,-0.01392254109656174,-0.08010831395315983,0.008436865980667854
47077.8201,0.08840874850134431,0.041912987443832074,-0.08308145405290157,0.01647533333558517
